trial,step,original,complete,window,sups,size
2,9883,2,2,90,1,100
2,9872,14,14,90,1,100
2,9859,27,27,90,1,100
2,9864,24,24,90,1,100
2,9834,47,54,90,1,100
2,9855,34,34,90,1,100
2,9845,44,44,90,1,100
2,9886,4,4,90,1,100
2,9863,27,27,90,1,100
2,9873,17,17,90,1,100
2,9875,17,17,90,1,100
2,9865,27,27,90,1,100
2,9877,15,15,90,1,100
2,9824,29,69,90,1,100
2,9848,32,45,90,1,100
2,9854,40,40,90,1,100
2,9894,7,7,90,1,100
2,9841,26,60,90,1,100
2,9882,21,21,90,1,100
2,9871,20,32,90,1,100
2,9842,23,61,90,1,100
2,9890,14,14,90,1,100
2,9887,17,17,90,1,100
2,9876,15,29,90,1,100
2,9874,32,32,90,1,100
2,9869,14,37,90,1,100
2,9895,12,12,90,1,100
2,9783,31,125,90,1,100
2,9902,13,13,90,1,100
2,9868,48,48,90,1,100
2,9896,20,20,90,1,100
2,9846,38,70,90,1,100
2,9825,24,92,90,1,100
2,9759,46,160,90,1,100
2,9885,35,35,90,1,100
2,9862,32,58,90,1,100
2,9838,40,83,90,1,100
2,9908,13,13,90,1,100
2,9920,2,2,90,1,100
2,9884,38,38,90,1,100
2,9893,3,30,90,1,100
2,9878,47,47,90,1,100
2,9898,29,29,90,1,100
2,9880,48,48,90,1,100
2,9891,23,38,90,1,100
2,9881,47,47,90,1,100
2,9913,16,16,90,1,100
2,9907,23,23,90,1,100
2,9924,2,7,90,1,100
2,9771,11,159,90,1,100
2,9888,44,44,90,1,100
2,9927,6,6,90,1,100
2,9903,30,30,90,1,100
2,9914,1,19,90,1,100
2,9889,19,47,90,1,100
2,9904,36,36,90,1,100
2,9938,3,3,90,1,100
2,9912,22,30,90,1,100
2,9917,25,25,90,1,100
2,9915,30,30,90,1,100
2,9932,13,13,90,1,100
2,9910,36,36,90,1,100
2,9905,30,41,90,1,100
2,9918,7,29,90,1,100
2,9900,47,47,90,1,100
2,9849,29,101,90,1,100
2,9941,8,12,90,1,100
2,9931,20,22,90,1,100
2,9946,8,8,90,1,100
2,9911,43,43,90,1,100
2,9899,19,56,90,1,100
2,9949,6,6,90,1,100
2,9850,6,106,90,1,100
2,9916,36,42,90,1,100
2,9922,26,37,90,1,100
2,9940,18,18,90,1,100
2,9919,36,40,90,1,100
2,9958,1,1,90,1,100
2,9925,38,38,90,1,100
2,9948,18,18,90,1,100
2,9934,33,33,90,1,100
2,9921,47,47,90,1,100
2,9935,33,33,90,1,100
2,9892,41,77,90,1,100
2,9959,10,10,90,1,100
2,9901,13,68,90,1,100
2,9909,22,60,90,1,100
2,9897,45,73,90,1,100
2,9936,4,35,90,1,100
2,9944,27,27,90,1,100
2,9942,17,29,90,1,100
2,9933,31,40,90,1,100
2,9952,21,21,90,1,100
2,9967,7,7,90,1,100
2,9943,3,31,90,1,100
2,9951,23,23,90,1,100
2,9955,19,19,90,1,100
2,9956,1,18,90,1,100
2,9937,39,39,90,1,100
2,9962,17,17,90,1,100
2,9867,50,114,90,1,100
2,9926,15,58,90,1,100
2,9982,2,2,90,1,100
2,9930,16,55,90,1,100
2,9984,2,2,90,1,100
2,9957,32,32,90,1,100
2,9928,29,64,90,1,100
2,9976,17,17,90,1,100
2,9973,22,22,90,1,100
2,9950,45,45,90,1,100
2,9953,43,43,90,1,100
