trial,step,original,complete,window,sups,size
10,7398,9,9,10,1,100
10,7374,33,33,10,1,100
10,7386,21,21,10,1,100
10,7360,50,50,10,1,100
10,7362,47,47,10,1,100
10,7375,19,34,10,1,100
10,7368,42,42,10,1,100
10,7366,46,46,10,1,100
10,7400,6,13,10,1,100
10,7397,16,16,10,1,100
10,7411,2,2,10,1,100
10,7394,9,19,10,1,100
10,7370,28,46,10,1,100
10,7406,11,11,10,1,100
10,7399,19,19,10,1,100
10,7414,5,5,10,1,100
10,7364,49,57,10,1,100
10,7373,41,48,10,1,100
10,7403,20,20,10,1,100
10,7384,39,39,10,1,100
10,7412,12,12,10,1,100
10,7409,16,16,10,1,100
10,7417,9,9,10,1,100
10,7379,50,50,10,1,100
10,7376,38,53,10,1,100
10,7416,14,14,10,1,100
10,7404,26,26,10,1,100
10,7424,8,8,10,1,100
10,7428,5,5,10,1,100
10,7395,39,39,10,1,100
10,7427,7,7,10,1,100
10,7385,50,50,10,1,100
10,7429,6,6,10,1,100
10,7407,29,29,10,1,100
10,7413,24,24,10,1,100
10,7255,50,185,10,1,100
10,7392,50,50,10,1,100
10,7372,35,73,10,1,100
10,7443,1,1,10,1,100
10,7408,12,38,10,1,100
10,7418,30,31,10,1,100
10,7401,48,48,10,1,100
10,7432,19,19,10,1,100
10,7415,29,38,10,1,100
10,7441,13,13,10,1,100
10,7420,35,35,10,1,100
10,7456,1,1,10,1,100
10,7402,37,56,10,1,100
10,7440,19,19,10,1,100
10,7422,38,38,10,1,100
10,7433,28,28,10,1,100
10,7461,2,2,10,1,100
10,7421,17,42,10,1,100
10,7457,6,6,10,1,100
10,7450,14,14,10,1,100
10,7439,26,26,10,1,100
10,7438,29,29,10,1,100
10,7426,42,42,10,1,100
10,7445,9,24,10,1,100
10,7263,31,208,10,1,100
10,7425,46,46,10,1,100
10,7435,16,36,10,1,100
10,7437,35,35,10,1,100
10,7459,13,13,10,1,100
10,7391,37,81,10,1,100
10,7382,45,92,10,1,100
10,7468,6,6,10,1,100
10,7430,45,45,10,1,100
10,7285,5,191,10,1,100
10,7423,31,52,10,1,100
10,7472,5,5,10,1,100
10,7446,31,31,10,1,100
10,7442,35,35,10,1,100
10,7476,1,1,10,1,100
10,7434,47,47,10,1,100
10,7448,33,33,10,1,100
10,7483,2,2,10,1,100
10,7465,20,20,10,1,100
10,7458,28,28,10,1,100
10,7431,45,56,10,1,100
10,7449,38,38,10,1,100
10,7462,25,25,10,1,100
10,7447,41,41,10,1,100
