trial,step,original,complete,window,sups,size
1,5413,18,18,10,0,100
1,5419,13,13,10,0,100
1,5420,12,12,10,0,100
1,5424,10,10,10,0,100
1,5433,2,2,10,0,100
1,5425,10,10,10,0,100
1,5422,14,14,10,0,100
1,5435,2,2,10,0,100
1,5421,17,17,10,0,100
1,5418,20,20,10,0,100
1,5430,10,10,10,0,100
1,5436,5,5,10,0,100
1,5426,17,17,10,0,100
1,5429,13,14,10,0,100
1,5442,2,2,10,0,100
1,5428,17,17,10,0,100
1,5432,15,15,10,0,100
1,5440,8,8,10,0,100
1,5437,11,11,10,0,100
1,5446,3,3,10,0,100
1,5443,7,7,10,0,100
1,5431,20,20,10,0,100
1,5434,18,18,10,0,100
1,5439,14,14,10,0,100
1,5451,3,3,10,0,100
1,5438,12,17,10,0,100
1,5448,7,7,10,0,100
1,5441,14,14,10,0,100
1,5445,14,14,10,0,100
1,5450,10,10,10,0,100
1,5449,13,13,10,0,100
1,5452,10,10,10,0,100
1,5459,5,5,10,0,100
1,5463,1,1,10,0,100
1,5461,3,3,10,0,100
1,5447,18,18,10,0,100
1,5464,1,1,10,0,100
1,5455,10,10,10,0,100
1,5462,3,3,10,0,100
1,5457,11,11,10,0,100
1,5453,15,15,10,0,100
1,5467,1,1,10,0,100
1,5468,1,1,10,0,100
1,5454,16,16,10,0,100
1,5465,8,8,10,0,100
1,5466,7,7,10,0,100
1,5456,18,18,10,0,100
1,5444,20,31,10,0,100
1,5474,2,2,10,0,100
1,5471,5,5,10,0,100
1,5472,4,4,10,0,100
1,5473,4,4,10,0,100
1,5458,20,20,10,0,100
1,5460,19,19,10,0,100
1,5477,6,6,10,0,100
1,5470,14,14,10,0,100
1,5476,10,10,10,0,100
1,5483,3,3,10,0,100
1,5469,20,20,10,0,100
1,5480,9,9,10,0,100
1,5475,15,15,10,0,100
1,5479,11,11,10,0,100
1,5481,11,11,10,0,100
1,5487,6,6,10,0,100
1,5478,19,19,10,0,100
1,5490,8,8,10,0,100
1,5482,16,16,10,0,100
1,5492,6,6,10,0,100
1,5488,12,12,10,0,100
1,5497,3,3,10,0,100
1,5489,13,13,10,0,100
1,5484,18,18,10,0,100
1,5486,17,17,10,0,100
1,5496,8,8,10,0,100
1,5485,19,20,10,0,100
1,5494,13,13,10,0,100
1,5500,8,8,10,0,100
1,5491,18,18,10,0,100
1,5502,7,7,10,0,100
1,5493,17,17,10,0,100
1,5504,6,6,10,0,100
1,5495,18,18,10,0,100
1,5508,5,5,10,0,100
1,5498,15,15,10,0,100
1,5501,8,12,10,0,100
1,5499,15,15,10,0,100
1,5513,2,2,10,0,100
1,5506,5,12,10,0,100
1,5515,4,4,10,0,100
1,5510,10,10,10,0,100
1,5517,3,3,10,0,100
1,5505,16,16,10,0,100
1,5507,16,16,10,0,100
1,5514,9,9,10,0,100
1,5503,20,20,10,0,100
1,5509,14,14,10,0,100
1,5521,4,4,10,0,100
1,5511,16,16,10,0,100
1,5519,8,8,10,0,100
1,5522,2,7,10,0,100
1,5520,11,11,10,0,100
1,5512,19,19,10,0,100
1,5525,7,7,10,0,100
1,5523,9,9,10,0,100
1,5518,15,15,10,0,100
1,5531,4,4,10,0,100
1,5516,19,19,10,0,100
1,5536,1,1,10,0,100
1,5535,2,2,10,0,100
1,5530,9,9,10,0,100
1,5538,2,2,10,0,100
1,5528,12,12,10,0,100
1,5527,14,14,10,0,100
1,5532,9,9,10,0,100
1,5534,7,7,10,0,100
1,5526,15,16,10,0,100
1,5524,19,19,10,0,100
1,5533,11,11,10,0,100
1,5543,3,3,10,0,100
1,5544,5,5,10,0,100
1,5529,20,20,10,0,100
1,5546,5,5,10,0,100
1,5537,14,14,10,0,100
1,5549,5,5,10,0,100
1,5541,13,13,10,0,100
1,5542,15,15,10,0,100
1,5555,3,3,10,0,100
1,5551,8,8,10,0,100
1,5540,19,19,10,0,100
1,5552,1,8,10,0,100
1,5548,12,12,10,0,100
1,5539,18,23,10,0,100
1,5559,3,3,10,0,100
1,5545,20,20,10,0,100
1,5550,15,15,10,0,100
1,5563,3,3,10,0,100
1,5547,19,19,10,0,100
1,5553,14,14,10,0,100
