trial,step,original,complete,window,sups,size
1,7340,78,85,115,1,100
1,7100,39,326,115,1,100
1,7400,15,27,115,1,100
1,3735,52,3691,115,1,100
1,7417,10,10,115,1,100
1,7295,22,133,115,1,100
1,7343,85,85,115,1,100
1,7392,39,39,115,1,100
1,7075,48,356,115,1,100
1,7306,8,126,115,1,100
1,7352,82,82,115,1,100
1,7435,2,2,115,1,100
1,7398,40,40,115,1,100
1,7294,71,145,115,1,100
1,7370,70,70,115,1,100
1,7329,70,112,115,1,100
1,7365,32,78,115,1,100
1,5818,41,1625,115,1,100
1,7399,46,46,115,1,100
1,7327,95,118,115,1,100
1,7408,38,38,115,1,100
1,7387,63,63,115,1,100
1,5945,40,1505,115,1,100
1,7401,26,49,115,1,100
1,7421,30,30,115,1,100
1,7381,29,73,115,1,100
1,5975,4,1479,115,1,100
1,7364,91,91,115,1,100
1,7445,11,11,115,1,100
1,7420,21,39,115,1,100
1,7113,28,346,115,1,100
1,3797,33,3661,115,1,100
1,5151,45,2310,115,1,100
1,7383,47,79,115,1,100
1,7391,73,73,115,1,100
1,7366,99,99,115,1,100
1,7376,68,90,115,1,100
1,7357,73,109,115,1,100
1,5982,12,1484,115,1,100
1,7363,72,104,115,1,100
1,7367,64,100,115,1,100
1,7386,36,82,115,1,100
1,7378,91,91,115,1,100
1,7354,48,114,115,1,100
1,6155,68,1313,115,1,100
1,7301,70,169,115,1,100
1,7368,58,102,115,1,100
1,7293,56,177,115,1,100
1,7468,6,6,115,1,100
1,7396,8,79,115,1,100
1,7446,29,29,115,1,100
1,7433,44,44,115,1,100
1,7469,8,8,115,1,100
1,7138,18,339,115,1,100
1,7429,49,49,115,1,100
1,7418,61,61,115,1,100
1,7389,91,91,115,1,100
1,7424,37,58,115,1,100
1,7371,39,111,115,1,100
1,6961,93,522,115,1,100
1,7447,24,36,115,1,100
1,6926,88,558,115,1,100
1,5999,17,1484,115,1,100
1,7397,87,87,115,1,100
1,7405,79,79,115,1,100
1,7388,29,96,115,1,100
1,7434,2,52,115,1,100
1,7402,84,84,115,1,100
1,6002,3,1484,115,1,100
1,7084,4,403,115,1,100
1,7404,84,84,115,1,100
1,7452,36,36,115,1,100
1,7379,54,109,115,1,100
1,7461,27,27,115,1,100
1,7411,79,79,115,1,100
1,7438,56,56,115,1,100
1,7489,5,5,115,1,100
1,5636,92,1859,115,1,100
1,7491,4,4,115,1,100
1,7403,92,92,115,1,100
1,7450,46,46,115,1,100
1,5231,35,2266,115,1,100
1,7345,94,153,115,1,100
1,7409,31,90,115,1,100
1,7422,81,81,115,1,100
1,7302,65,202,115,1,100
1,7444,1,60,115,1,100
1,7353,83,156,115,1,100
1,7464,10,45,115,1,100
1,7499,11,11,115,1,100
1,7380,82,130,115,1,100
1,7462,51,51,115,1,100
1,7470,44,44,115,1,100
1,7506,9,9,115,1,100
1,5834,73,1682,115,1,100
1,7419,68,99,115,1,100
1,7414,55,107,115,1,100
1,3830,61,3689,115,1,100
1,7440,40,82,115,1,100
1,7373,77,149,115,1,100
1,6268,57,1257,115,1,100
1,7382,59,145,115,1,100
1,7430,63,99,115,1,100
1,7516,14,14,115,1,100
1,5887,14,1643,115,1,100
1,7331,91,201,115,1,100
1,7413,27,123,115,1,100
1,7474,61,62,115,1,100
1,7530,10,10,115,1,100
1,7449,56,91,115,1,100
1,7467,58,74,115,1,100
1,6996,59,546,115,1,100
1,7508,35,35,115,1,100
1,7428,23,117,115,1,100
1,7510,36,36,115,1,100
1,7048,6,499,115,1,100
1,7495,53,53,115,1,100
1,7475,12,73,115,1,100
1,7194,61,354,115,1,100
1,7512,38,38,115,1,100
1,7523,28,28,115,1,100
1,7416,62,134,115,1,100
1,7549,2,2,115,1,100
1,3838,30,3711,115,1,100
1,7513,4,39,115,1,100
1,7536,17,17,115,1,100
1,7134,6,419,115,1,100
1,7460,26,93,115,1,100
1,7488,66,66,115,1,100
1,7544,10,10,115,1,100
1,7480,75,75,115,1,100
1,7466,48,91,115,1,100
1,7505,1,54,115,1,100
1,5674,66,1887,115,1,100
1,7481,20,80,115,1,100
1,6280,38,1283,115,1,100
1,7441,45,122,115,1,100
1,6010,79,1555,115,1,100
1,7554,12,12,115,1,100
1,7454,78,112,115,1,100
1,7436,71,133,115,1,100
1,7319,100,251,115,1,100
1,7486,50,86,115,1,100
1,7439,90,133,115,1,100
1,7241,96,332,115,1,100
1,7423,85,150,115,1,100
1,7490,84,84,115,1,100
1,7437,88,137,115,1,100
1,7147,22,428,115,1,100
1,6293,13,1283,115,1,100
1,7492,75,87,115,1,100
1,7558,21,21,115,1,100
1,7432,35,148,115,1,100
1,7531,50,50,115,1,100
1,7541,41,41,115,1,100
1,7543,39,39,115,1,100
1,7514,32,69,115,1,100
1,7522,54,62,115,1,100
1,7520,65,65,115,1,100
1,7503,84,84,115,1,100
1,7509,33,78,115,1,100
1,7589,3,3,115,1,100
1,7582,10,10,115,1,100
1,7529,46,63,115,1,100
1,7538,38,55,115,1,100
1,7524,71,71,115,1,100
1,7534,28,61,115,1,100
1,5308,98,2287,115,1,100
1,7588,9,9,115,1,100
1,7458,33,138,115,1,100
1,7548,50,50,115,1,100
1,7334,26,265,115,1,100
1,7563,38,38,115,1,100
1,5899,72,1703,115,1,100
1,3857,55,3747,115,1,100
1,7599,8,8,115,1,100
1,7559,49,49,115,1,100
1,7603,5,5,115,1,100
1,7519,90,90,115,1,100
1,7254,61,355,115,1,100
1,7573,31,37,115,1,100
1,7385,42,227,115,1,100
1,7569,43,43,115,1,100
1,7598,16,16,115,1,100
1,7561,53,53,115,1,100
1,7348,85,269,115,1,100
1,7502,44,116,115,1,100
1,7485,39,135,115,1,100
1,5719,62,1904,115,1,100
1,7594,30,30,115,1,100
1,7613,12,12,115,1,100
1,7620,5,5,115,1,100
1,7600,26,26,115,1,100
1,7618,10,10,115,1,100
1,7576,27,52,115,1,100
1,7496,32,133,115,1,100
1,7546,83,83,115,1,100
1,7542,80,88,115,1,100
1,7545,87,87,115,1,100
1,7566,67,67,115,1,100
1,7511,47,123,115,1,100
1,7518,74,117,115,1,100
1,7601,29,35,115,1,100
1,7551,87,87,115,1,100
1,7527,92,113,115,1,100
1,7451,70,191,115,1,100
1,7476,43,167,115,1,100
1,7626,18,18,115,1,100
1,7532,35,112,115,1,100
1,7567,77,77,115,1,100
1,7609,35,35,115,1,100
1,7584,60,60,115,1,100
1,7595,50,50,115,1,100
1,5314,50,2331,115,1,100
1,7579,7,68,115,1,100
1,7612,34,34,115,1,100
1,7608,38,38,115,1,100
1,7638,9,9,115,1,100
1,7555,93,93,115,1,100
1,7472,75,176,115,1,100
1,7431,37,218,115,1,100
1,7644,7,7,115,1,100
1,7557,95,95,115,1,100
1,6326,76,1326,115,1,100
1,7593,9,60,115,1,100
1,7570,85,85,115,1,100
1,5921,53,1734,115,1,100
1,7574,84,84,115,1,100
1,7550,23,108,115,1,100
1,6016,93,1642,115,1,100
1,7611,13,48,115,1,100
1,7188,85,472,115,1,100
1,7597,7,63,115,1,100
1,7641,20,20,115,1,100
1,7562,50,102,115,1,100
1,7261,56,404,115,1,100
1,7592,74,74,115,1,100
1,7580,19,87,115,1,100
1,7654,13,13,115,1,100
1,7604,57,65,115,1,100
1,6003,14,1666,115,1,100
1,7616,55,55,115,1,100
1,7521,100,151,115,1,100
1,7583,89,89,115,1,100
1,7637,38,38,115,1,100
1,7298,12,379,115,1,100
1,7657,21,21,115,1,100
1,7629,49,49,115,1,100
1,7590,90,90,115,1,100
1,7602,83,83,115,1,100
1,7427,67,257,115,1,100
1,3875,78,3807,115,1,100
1,6342,35,1345,115,1,100
1,7482,45,206,115,1,100
1,7615,73,73,115,1,100
1,7681,10,10,115,1,100
1,7627,50,67,115,1,100
1,7465,46,230,115,1,100
1,7606,89,89,115,1,100
1,7586,58,110,115,1,100
1,7651,45,45,115,1,100
1,7658,18,38,115,1,100
1,7487,2,211,115,1,100
1,7614,76,86,115,1,100
1,5341,57,2360,115,1,100
1,7678,24,24,115,1,100
1,7515,83,188,115,1,100
1,7634,38,70,115,1,100
1,7662,42,42,115,1,100
1,6398,18,1307,115,1,100
1,7633,35,73,115,1,100
1,7645,62,62,115,1,100
1,7697,10,10,115,1,100
1,7701,7,7,115,1,100
1,6409,5,1301,115,1,100
1,7317,34,394,115,1,100
1,7653,59,59,115,1,100
1,7688,25,25,115,1,100
1,6050,43,1663,115,1,100
1,7605,85,109,115,1,100
1,7473,73,242,115,1,100
1,7631,31,85,115,1,100
1,7623,73,94,115,1,100
1,7233,58,485,115,1,100
1,5751,98,1970,115,1,100
1,7649,63,72,115,1,100
1,7636,26,85,115,1,100
1,7663,1,59,115,1,100
1,7647,77,77,115,1,100
1,7630,95,95,115,1,100
1,6104,11,1620,115,1,100
1,7568,53,157,115,1,100
1,7670,29,55,115,1,100
1,7669,21,56,115,1,100
1,7698,29,29,115,1,100
1,7622,81,105,115,1,100
1,7706,11,27,115,1,100
1,7675,60,60,115,1,100
1,7680,56,56,115,1,100
1,7498,49,239,115,1,100
1,7704,35,35,115,1,100
1,6030,84,1712,115,1,100
1,5371,41,2371,115,1,100
1,7668,76,76,115,1,100
1,7591,93,154,115,1,100
1,7740,5,5,115,1,100
1,6072,2,1673,115,1,100
1,7737,9,9,115,1,100
1,7517,61,229,115,1,100
1,7689,2,58,115,1,100
1,7686,61,61,115,1,100
1,6132,2,1615,115,1,100
1,5802,28,1947,115,1,100
1,7289,32,461,115,1,100
1,7691,60,60,115,1,100
1,7674,78,78,115,1,100
1,7736,17,17,115,1,100
1,7525,52,230,115,1,100
1,7733,22,22,115,1,100
1,7665,93,93,115,1,100
1,7664,94,94,115,1,100
1,7571,34,188,115,1,100
1,7624,59,135,115,1,100
1,7742,22,22,115,1,100
1,6150,40,1614,115,1,100
1,7738,29,29,115,1,100
1,7759,8,8,115,1,100
1,7722,46,46,115,1,100
1,7755,13,13,115,1,100
1,7758,11,11,115,1,100
1,7565,15,205,115,1,100
1,7507,73,263,115,1,100
1,7375,20,395,115,1,100
1,7494,56,277,115,1,100
1,7741,31,31,115,1,100
1,3886,88,3884,115,1,100
1,7635,56,138,115,1,100
1,7731,42,42,115,1,100
1,7715,62,62,115,1,100
1,7777,2,2,115,1,100
1,6514,69,1265,115,1,100
1,7619,86,163,115,1,100
1,7526,48,259,115,1,100
1,7762,23,23,115,1,100
1,7625,26,160,115,1,100
1,7770,16,16,115,1,100
1,7764,24,24,115,1,100
